*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   174.000       23.534       0.0000      1.29308E-04  7.94639E-02  0.13474       13.499      1.29902E+05   5713.9    
   175.000       13.482       50.000      1.29888E-04  7.93507E-02  0.13474       13.493      1.29889E+05   5712.8    
   176.000       54.099       0.0000      1.30445E-04  7.75998E-02  0.13471       13.247      1.29876E+05   5711.7    
   177.000       44.982       0.0000      1.30976E-04  7.62164E-02  0.13468       13.234      1.29862E+05   5710.6    
   178.000       33.053       0.0000      1.31475E-04  7.40384E-02  0.13463       12.940      1.29849E+05   5709.5    
   179.000       31.267       0.0000      1.31940E-04  6.82336E-02  0.13457       12.371      1.29837E+05   5708.4    
   180.000       21.409       0.0000      1.32351E-04  6.80599E-02  0.13449       12.695      1.29824E+05   5707.4    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   80.0000       80.000       0.0000       0.0000            -    
   81.0000       81.000       0.0000      0.40000            -    
   82.0000       82.000       0.0000      0.70000            -    
   83.0000       83.000       0.0000       0.0000            -    
   84.0000       84.000       0.0000       0.0000            -    
   85.0000       85.000       1.0000      0.40000       0.0000    
   86.0000       86.000       4.0000      0.10000      1.20790E-02
   87.0000       87.000       4.0000       0.0000      2.39618E-02
   88.0000       88.000       4.0000      0.10000      3.64329E-02
   89.0000       89.000       4.0000       0.0000      4.92614E-02
   90.0000       90.000       4.0000      0.70000      6.17325E-02
   91.0000       91.000       4.0000      0.30000      7.48169E-02
   92.0000       92.000       4.0000      0.50000      8.78762E-02
   93.0000       93.000       4.0000       0.0000      0.10054    
   94.0000       94.000       4.0000       0.0000      0.11227    
   95.0000       95.000       4.0000      0.50000      0.12295    
   96.0000       96.000       4.0000      0.10000      0.13416    
   97.0000       97.000       4.0000      0.40000      0.14530    
   98.0000       98.000       4.0000       4.2000      0.15808    
   99.0000       99.000       4.0000       4.9000      0.17114    
   100.000       100.00       4.0000       34.700      0.18397    
   101.000       101.00       4.0000       3.8000      0.19735    
   102.000       102.00       4.0000      0.10000      0.21002    
   103.000       103.00       4.0000       17.700      0.22268    
   104.000       104.00       4.0000       1.2000      0.23535    
   105.000       105.00       4.0000       2.0000      0.24880    
   106.000       106.00       4.0000       10.900      0.26112    
   107.000       107.00       4.0000       24.000      0.27379    
   108.000       108.00       4.0000       4.8000      0.28662    
   109.000       109.00       4.0000      0.40000      0.29967    
   110.000       110.00       4.0000      0.20000      0.31215    
   111.000       111.00       4.0000      0.10000      0.32481    
   112.000       112.00       4.0000      0.30000      0.33748    
   113.000       113.00       4.0000       1.4000      0.35027    
   114.000       114.00       4.0000       2.3000      0.36305    
   115.000       115.00       4.0000       33.200      0.37533    
   116.000       116.00       4.0000       1.1000      0.38736    
   117.000       117.00       4.0000       11.000      0.39964    
   118.000       118.00       4.0000       2.9000      0.41243    
   119.000       119.00       4.0000       5.0000      0.42720    
   120.000       120.00       4.0000       2.0000      0.44262    
   121.000       121.00       4.0000       2.4000      0.45725    
   122.000       122.00       4.0000      0.60000      0.47143    
   123.000       123.00       4.0000       1.5000      0.48620    
   124.000       124.00       4.0000       3.0000      0.50151    
   125.000       125.00       4.0000       0.0000      0.51682    
   126.000       126.00       4.0000       10.700      0.53224    
   127.000       127.00       4.0000       5.0000      0.54769    
   128.000       128.00       4.0000       6.4000      0.56368    
   129.000       129.00       4.0000       1.3000      0.57910    
   130.000       130.00       4.0000      0.20000      0.59509    
   131.000       131.00       4.0000      0.20000      0.60991    
   132.000       132.00       4.0000      0.40000      0.62534    
   133.000       133.00       4.0000      0.40000      0.64076    
   134.000       134.00       4.0000       2.3000      0.65492    
   135.000       135.00       4.0000       3.2000      0.66766    
   136.000       136.00       4.0000       4.1000      0.68098    
   137.000       137.00       4.0000       9.4000      0.69453    
   138.000       138.00       4.0000       17.800      0.70781    
   139.000       139.00       4.0000       4.6000      0.72196    
   140.000       140.00       4.0000       1.7000      0.73582    
   141.000       141.00       4.0000       6.2000      0.74969    
   142.000       142.00       4.0000       2.9000      0.76342    
   143.000       143.00       4.0000       6.1000      0.77729    
   144.000       144.00       4.0000       5.8000      0.79115    
   145.000       145.00       4.0000      0.50000      0.80502    
   146.000       146.00       4.0000       7.6000      0.81939    
   147.000       147.00       4.0000       0.0000      0.83204    
   148.000       148.00       4.0000      0.80000      0.84641    
   149.000       149.00       4.0000       7.8000      0.86027    
   150.000       150.00       4.0000       26.200      0.87401    
   151.000       151.00       4.0000       5.3000      0.88787    
   152.000       152.00       4.0000       5.0000      0.90163    
   153.000       153.00       4.0000       3.5000      0.91578    
   154.000       154.00       4.0000       2.0000      0.93015    
   155.000       155.00       4.0000       9.1000      0.94453    
   156.000       156.00       4.0000       19.100      0.95780    
   157.000       157.00       4.0000       5.4000      0.97195    
   158.000       158.00       4.0000       2.6000      0.98610    
   159.000       159.00       4.0000       0.0000       1.0005    
   160.000       160.00       4.0000       18.600       1.0501    
   161.000       161.00       4.0000       1.1000       1.0997    
   162.000       162.00       4.0000       4.8000       1.1486    
   163.000       163.00       4.0000       10.700       1.1982    
   164.000       164.00       4.0000       14.700       1.2452    
   165.000       165.00       4.0000       16.400       1.2910    
   166.000       166.00       4.0000       59.300       1.3416    
   167.000       167.00       4.0000       21.800       1.3886    
   168.000       168.00       4.0000       7.5000       1.4344    
   169.000       169.00       4.0000       5.3000       1.4826    
